"","Nom.du.campement","Old_person","Adulte","Enfant...Notez.si.la.personne.est.un.enfant.","MY.REFERENCE","Sexe","Lieu.de.naissance.coded","Est.ce.que.la.personne.à.des.enfants.....La.personne.à.des.enfants....Combien.d.enfants.en.vie","Tranche.d.age","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","median","max"
"122","Kakélo6",0,1,"Non","M158","M","Bangui",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,2796.94375733602,2341.8448165916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50376.2539772928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79143.7079046463,0,0,0,0,26586.5988673144,79143.7079046463
"123","Atanga",1,1,"Non","M170","F","Macao",NA,"Personne âgée",0,0,7933.23578343522,13414.890310879,13207.5851184748,7467.34026956874,8433.82904666263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16245.3167618125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92437.1250102338,0,0,0,0,13207.5851184748,92437.1250102338
"124","Atanga",0,0,"Oui","M179","M","",NA,"Enfant",0,0,7933.23578343522,13414.890310879,13207.5851184748,7467.34026956874,8433.82904666263,3761.25540820606,4046.18989633476,6995.97727717917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16245.3167618125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7933.23578343522,16245.3167618125
"125","Boua2",0,0,"Oui","M73","M","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,2139.85027524602,9011.84018413536,8919.50767534176,9372.23789720004,9863.62628293346,9944.53369670127,10235.1190240658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48714.5232436876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22625.2879203358,0,0,0,0,0,9863.62628293346,48714.5232436876
"126","Kakélo2",1,1,"Non","M88","M","Bangui",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,6779.67222175919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679.8033303923,0,0,0,0,0,51756.9057453129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79979.2802496208,0,0,0,0,31218.3545378526,79979.2802496208
"127","Malomba",1,1,"Non","M56","F","Macao",NA,"Personne âgée",0,0,0,0,0,0,0,0,3665.17937187599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9328.28308549739,0,0,0,0,0,38589.2466746511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13335.8780184324,0,0,0,0,0,11332.0805519649,38589.2466746511
"128","Kakélo4",0,0,"Non","M120","F","Bangui",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,7756.07326036817,2211.02980634604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11509.7489234474,0,0,0,0,0,50714.8513661867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9632.9110919078,50714.8513661867
"129","Boua2",0,1,"Non","M121","M","Bangui",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,2139.85027524602,9011.84018413536,8919.50767534176,9372.23789720004,9863.62628293346,9944.53369670127,10235.1190240658,0,95051.2893869942,86475.3939933409,79223.9135333604,0,0,0,0,0,0,0,87416.9323888352,0,40909.4204302595,0,0,0,0,0,0,0,48714.5232436876,0,0,54223.313255282,0,0,0,170037.463520114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40909.4204302595,170037.463520114
"130","Kakélo1",0,1,"Non","M139","M","Bangui",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,9172.8837897126,9011.84018413536,6877.51579948087,0,0,0,2211.02980634604,2480.03501039679,2796.94375733602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80023.9692795281,0,0,52276.2931404123,0,0,0,0,0,0,162788.934773936,0,0,0,40533.8040155325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9092.36198692398,162788.934773936
"131","Moyimbi",0,1,"Non","M8","F","Macao",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35003.7855742702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8325.18714944852,0,0,0,0,0,21664.4863618594,35003.7855742702
"132","Mopendé",0,0,"Oui","M43","F","Papé",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16600.904756644,0,0,0,0,0,31106.7974446578,120415.583962639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31106.7974446578,120415.583962639
"133","Kakélo1",0,1,"Non","M145","F","Bangui",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,9172.8837897126,9011.84018413536,6877.51579948087,0,0,0,0,0,0,0,93888.6320769628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52276.2931404123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9172.8837897126,93888.6320769628
"134","Kakélo6",0,1,"Non","M153","M","Bangui",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,10411.3955637844,10235.1190240658,8148.95067736465,2796.94375733602,2341.8448165916,0,0,0,0,93370.4812926552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50376.2539772928,0,0,0,0,0,0,0,0,0,0,40988.8181295447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10323.2572939251,93370.4812926552
"135","Kakélo5",0,0,"","M102","F","Bangui",0,"FALSE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50486.2716079486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27304.8179108581,0,0,0,0,0,38895.5447594034,50486.2716079486
"136","Kakélo6",0,1,"Non","M104","F","Bangui",2,"Adulte",0,0,0,0,0,0,0,0,0,0,10411.3955637844,10235.1190240658,8148.95067736465,2796.94375733602,2341.8448165916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11840.2978704713,0,0,0,0,22658.7100423075,50376.2539772928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136588.681769081,0,0,0,0,0,0,0,0,0,0,0,0,0,10411.3955637844,136588.681769081
"137","Boua2",0,1,"Non","M136","F","Bangui",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,2139.85027524602,9011.84018413536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88847.6532120732,0,0,0,0,9011.84018413536,88847.6532120732
"138","Mopendé",0,0,"Oui","M66","F","Macao",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"139","Movossovosso",1,1,"Non","M82","F","Bangui",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,2306.38930255378,2139.85027524602,0,6877.51579948087,6779.67222175919,0,0,0,0,0,94832.2102969174,0,0,0,0,0,0,0,0,0,0,0,41137.6217843282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6828.59401062003,94832.2102969174
"140","Kakélo3",1,1,"Non","M141","F","Bangui",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"141","Malomba",0,0,"Oui","M58","M","Molapa_MA",NA,"Enfant",0,0,0,0,0,0,0,0,3665.17937187599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9328.28308549739,0,0,0,0,0,38589.2466746511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13335.8780184324,0,0,0,0,0,11332.0805519649,38589.2466746511
"142","Bakouengué",0,0,"Oui","M34","F","Bayanga",NA,"Enfant",0,0,0,0,0,2354.70991101907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24156.7445854683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112920.903689219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24156.7445854683,112920.903689219
"143","Atanga",0,0,"","M175","F","Macao",NA,"FALSE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32571.7269187918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10718.985893355,0,0,0,0,0,21645.3564060734,32571.7269187918
"144","Boua2",0,1,"Non","M71","F","Bangui",2,"Adulte",0,0,0,0,0,23121.3337144739,0,0,13835.0055367336,10180.0960465773,0,0,2139.85027524602,9011.84018413536,8919.50767534176,9372.23789720004,9863.62628293346,9944.53369670127,10235.1190240658,0,95051.2893869942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48714.5232436876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10062.3148716393,95051.2893869942
"145","Atanga",0,0,"Oui","M181","F","Macao",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"146","Atanga",0,0,"Oui","M174","M","Macao",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32571.7269187918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92437.1250102338,0,0,0,0,62504.4259645128,92437.1250102338
"147","Kakélo2",0,0,"Oui","M87","F","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679.8033303923,0,0,0,0,0,51756.9057453129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31218.3545378526,51756.9057453129
"148","Papé",0,0,"Oui","M53","F","Papé",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34925.8157462238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34925.8157462238,34925.8157462238
"149","Boua2",0,1,"Non","M70","M","Bangui",7,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,2139.85027524602,9011.84018413536,8919.50767534176,9372.23789720004,9863.62628293346,9944.53369670127,10235.1190240658,0,95051.2893869942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19463.9152889166,48714.5232436876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160856.052697654,0,0,9944.53369670127,160856.052697654
"150","Atanga",0,0,"Oui","M180","F","Mabonga",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"151","Molapa_MA",0,1,"Non","M18","M","Macao",8,"Adulte",0,0,0,0,0,0,2354.70991101907,0,0,0,0,0,0,0,0,0,0,0,0,114083.612217331,118055.666746253,109043.327784915,0,0,126138.130789506,0,0,0,0,0,0,0,63337.1112124924,0,22094.6699141686,0,0,0,0,0,25618.6685608506,0,0,75253.1328696012,0,0,0,0,0,0,0,0,0,0,0,0,115210.68905139,133383.076910343,0,0,0,0,0,0,0,0,0,0,0,0,0,109043.327784915,133383.076910343
"152","Molapa_MA",0,0,"Oui","M22","M","Macao",NA,"Enfant",0,0,0,0,0,0,2354.70991101907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25618.6685608506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5922.34270342237,0,0,0,0,0,5922.34270342237,25618.6685608506
"153","Kakélo6",0,0,"Oui","M160","M","Kakélo6",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"154","Bateké2",0,0,"Oui","M17","M","Macao",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26986.3058374308,0,0,0,0,0,20702.8091778309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23844.5575076308,26986.3058374308
"155","Kakélo2",0,0,"Oui","M133","M","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51756.9057453129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51756.9057453129,51756.9057453129
"156","Bakouengué",0,0,"Oui","M28","M","Macao",NA,"Enfant",0,0,0,0,0,2354.70991101907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24156.7445854683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8016.84589738934,0,0,0,0,0,8016.84589738934,24156.7445854683
"157","Kakélo5",0,0,"Oui","M143","M","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"158","Bateké2",0,1,"Non","M14","M","Bangui",0,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26986.3058374308,0,0,0,0,0,20702.8091778309,0,0,0,0,0,0,0,0,0,0,71254.2716159108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163283.936279555,0,0,49120.2887266708,163283.936279555
"159","Kakélo6",0,0,"Oui","M156","M","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"160","Kakélo6",0,0,"Oui","M157","M","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"161","Kakélo6",0,0,"Oui","M109","F","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,8148.95067736465,2796.94375733602,2341.8448165916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11840.2978704713,0,0,0,0,0,50376.2539772928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27327.593512902,0,0,0,0,0,9994.62427391797,50376.2539772928
"162","Kakélo5",0,0,"Oui","M100","M","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11567.8787351302,0,158037.185090117,0,0,0,50486.2716079486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79354.8803328113,0,0,0,0,64920.57597038,158037.185090117
"163","Molapa_MA",0,0,"Oui","M21","F","Macao",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25618.6685608506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5922.34270342237,0,0,0,0,0,15770.5056321365,25618.6685608506
"164","Atanga",0,0,"Oui","M173","M","Macao",NA,"Enfant",0,0,0,13414.890310879,13207.5851184748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32571.7269187918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92437.1250102338,0,0,0,0,22993.3086148354,92437.1250102338
"165","Kakélo3",0,1,"Non","M148","F","Bangui",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,9540.52380693512,9372.23789720004,7234.46642718377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51588.0979370855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9456.38085206758,51588.0979370855
"166","Kakélo1",1,1,"Non","M95","F","Bangui",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,6877.51579948087,0,0,0,0,0,0,0,93888.6320769628,0,0,0,0,0,0,0,0,0,0,0,0,0,10804.3359712803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804.3359712803,93888.6320769628
"167","Kakélo3",0,1,"Non","M98","M","Bangui",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,7234.46642718377,0,0,0,0,0,0,0,94810.4071747767,87533.1936763978,81552.7294917884,0,0,0,0,122446.294701352,0,0,0,0,0,0,11105.4155071314,0,0,0,0,0,51588.0979370855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81552.7294917884,122446.294701352
"168","Boua1",0,0,"Oui","M200","M","Bangui",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
